date,address,species,block,street,trap,address_number_and_street,latitude,longitude,address_accuracy,num_mosquitos,wnv_present,year,month,day,week,day_of_week,coordinates,tmax_1,tmin_1,tavg_1,depart_1,dew_point_1,wet_bulb_1,sunrise_1,sunset_1,precip_total_1,stn_pressure_1,sea_level_1,result_speed_1,result_dir_1,avg_speed_1,heat_cool_1,normal_1,tmax_2,tmin_2,tavg_2,depart_2,dew_point_2,wet_bulb_2,sunrise_2,sunset_2,precip_total_2,stn_pressure_2,sea_level_2,result_speed_2,result_dir_2,avg_speed_2,heat_cool_2,normal_2,BR_1,DZ_1,FG_1,HZ_1,MD_1,RA_1,TS_1,TSRA_1,VCTS_1,BR_2,DZ_2,FG_2,HZ_2,MD_2,RA_2,TS_2,TSRA_2,VCTS_2
2007-08-02,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0,2007,8,2,31,3,"(41.721474, -87.648064)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000001,9,3,0,2007,8,2,31,3,"(41.869107, -87.696293)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000001,9,2,0,2007,8,2,31,3,"(41.869107, -87.696293)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000001,9,1,0,2007,8,2,31,3,"(41.869107, -87.696293)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,10,0,2007,8,2,31,3,"(41.719059, -87.675088)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,2,0,2007,8,2,31,3,"(41.719059, -87.675088)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX RESTUANS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,4,0,2007,8,2,31,3,"(41.719059, -87.675088)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,5,0,2007,8,2,31,3,"(41.719059, -87.675088)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,3,0,2007,8,2,31,3,"(41.692555, -87.598865)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,4,0,2007,8,2,31,3,"(41.903002, -87.688267)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,12,0,2007,8,2,31,3,"(41.903002, -87.688267)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,4,0,2007,8,2,31,3,"(41.903002, -87.688267)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,1,0,2007,8,2,31,3,"(41.704336, -87.703736)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,1,0,2007,8,2,31,3,"(41.704336, -87.703736)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,7,0,2007,8,2,31,3,"(41.822536, -87.666343)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,7,0,2007,8,2,31,3,"(41.822536, -87.666343)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,1,0,2007,8,2,31,3,"(41.778748, -87.586427)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,2,0,2007,8,2,31,3,"(41.821582, -87.627796)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,1,0,2007,8,2,31,3,"(41.821582, -87.627796)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,4,0,2007,8,2,31,3,"(41.803423, -87.642984)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,3,0,2007,8,2,31,3,"(41.803423, -87.642984)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,4,0,2007,8,2,31,3,"(41.754292, -87.590773)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,2007,8,2,31,3,"(41.754292, -87.590773)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,49,0,2007,8,2,31,3,"(41.673408, -87.599862)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,4,0,2007,8,2,31,3,"(41.673408, -87.599862)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,7,0,2007,8,2,31,3,"(41.673408, -87.599862)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2007,8,2,31,3,"(41.673408, -87.599862)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,48,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,43,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,21,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,49,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,5,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,3,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,5,0,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-08-02,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,2007,8,2,31,3,"(41.726465, -87.585413)",91,70,81,8,66,71,446,2000,0.0,29.26,29.97,5.5,26,5.9,-16,73,91,73,82,7,66,72,446,2000,0.0,29.31,29.95,6.5,23,7.2,-17,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
